Animal_ID,ANIMAL_SN,Lat,Longitude,Fix Status,X,Y,DATETIME
tn85844,tn85844_2020_SM,48.4959897,54.1536203,4 or more SV KF,267032,5376234,2020.04.12 12:00:00
tn85844,tn85844_2020_SM,48.4973308,54.149995,4 or more SV KF,267306,5376372,2020.04.12 14:02:00
tn85844,tn85844_2020_SM,48.4974939,54.1477842,4 or more SV KF,267470,5376383,2020.04.12 18:00:00
tn85844,tn85844_2020_SM,48.4968467,54.14783,4 or more SV KF,267464,5376311,2020.04.12 20:00:00
tn85844,tn85844_2020_SM,48.4979336,54.1473975,4 or more SV KF,267501,5376431,2020.04.12 22:00:00
tn85844,tn85844_2020_SM,48.4959925,54.1520067,4 or more SV KF,267151,5376229,2020.04.13 02:00:00
tn85844,tn85844_2020_SM,48.4952925,54.1544078,4 or more SV KF,266971,5376159,2020.04.13 04:00:00
tn85844,tn85844_2020_SM,48.4923025,54.1543894,4 or more SV KF,266958,5375826,2020.04.13 06:00:00
tn85844,tn85844_2020_SM,48.4922781,54.1543911,4 or more SV KF,266958,5375824,2020.04.13 08:00:00
tn85844,tn85844_2020_SM,48.4936025,54.1502975,4 or more SV KF,267267,5375958,2020.04.13 10:00:00
tn85844,tn85844_2020_SM,48.4968883,54.1472389,4 or more SV KF,267507,5376314,2020.04.13 12:00:00
tn85844,tn85844_2020_SM,48.4959175,54.1303519,4 or more SV KF,268750,5376155,2020.04.13 16:00:00
tn85844,tn85844_2020_SM,48.4959442,54.1313256,4 or more SV KF,268679,5376161,2020.04.13 18:00:00
tn85844,tn85844_2020_SM,48.4964406,54.1342211,4 or more SV KF,268467,5376225,2020.04.13 20:00:00
tn85844,tn85844_2020_SM,48.4934672,54.1453253,4 or more SV KF,267633,5375928,2020.04.14 08:00:00
tn85844,tn85844_2020_SM,48.4956453,54.1343142,4 or more SV KF,268456,5376137,2020.04.14 10:00:00
tn85844,tn85844_2020_SM,48.4958253,54.1300758,4 or more SV KF,268770,5376144,2020.04.14 12:00:00
tn85844,tn85844_2020_SM,48.4934925,54.1298728,4 or more SV KF,268775,5375884,2020.04.14 18:00:00
tn85844,tn85844_2020_SM,48.4982047,54.13093,4 or more SV KF,268718,5376411,2020.04.15 00:00:00
tn85844,tn85844_2020_SM,48.4938278,54.1363456,4 or more SV KF,268298,5375941,2020.04.15 02:01:00
tn85844,tn85844_2020_SM,48.4972792,54.1460633,4 or more SV KF,267596,5376354,2020.04.15 10:00:00
tn85844,tn85844_2020_SM,48.4951347,54.1539167,4 or more SV KF,267006,5376140,2020.04.15 12:00:00
tn85844,tn85844_2020_SM,48.4962689,54.1518039,4 or more SV KF,267167,5376259,2020.04.15 16:00:00
tn85844,tn85844_2020_SM,48.4940067,54.1480953,4 or more SV KF,267431,5375996,2020.04.15 20:00:00
tn85844,tn85844_2020_SM,48.5018267,54.1328456,4 or more SV KF,268593,5376819,2020.04.16 00:00:00
tn85844,tn85844_2020_SM,48.5025542,54.1300344,4 or more SV KF,268804,5376892,2020.04.16 06:00:00
tn85844,tn85844_2020_SM,48.5022119,54.1314103,4 or more SV KF,268701,5376858,2020.04.16 08:00:00
tn85844,tn85844_2020_SM,48.5049067,54.1245978,4 or more SV KF,269216,5377137,2020.04.16 14:01:00
tn85844,tn85844_2020_SM,48.5382567,54.1421547,4 or more SV KF,268072,5380896,2020.04.16 18:00:00
tn85844,tn85844_2020_SM,48.5506242,54.148355,4 or more SV KF,267671,5382289,2020.04.16 20:00:00
tn85844,tn85844_2020_SM,48.5539992,54.1478208,4 or more SV KF,267726,5382663,2020.04.17 06:00:00
tn85844,tn85844_2020_SM,48.5540219,54.147805,4 or more SV KF,267727,5382665,2020.04.17 08:00:00
tn85844,tn85844_2020_SM,48.5531292,54.1496264,4 or more SV KF,267589,5382572,2020.04.17 10:00:00
tn85844,tn85844_2020_SM,48.5531175,54.1496264,4 or more SV KF,267589,5382570,2020.04.17 12:00:00
tn85844,tn85844_2020_SM,48.5555239,54.1460244,4 or more SV KF,267866,5382827,2020.04.17 16:00:00
tn85844,tn85844_2020_SM,48.55296,54.1493189,4 or more SV KF,267611,5382552,2020.04.17 22:00:00
tn85844,tn85844_2020_SM,48.5506931,54.147995,4 or more SV KF,267698,5382296,2020.04.18 00:00:00
tn85844,tn85844_2020_SM,48.5505281,54.1482928,4 or more SV KF,267675,5382279,2020.04.18 02:00:00
tn85844,tn85844_2020_SM,48.5502692,54.1466917,4 or more SV KF,267792,5382245,2020.04.18 04:00:00
tn85844,tn85844_2020_SM,48.5504611,54.1473106,4 or more SV KF,267747,5382268,2020.04.18 08:00:00
tn85844,tn85844_2020_SM,48.5557767,54.1456697,4 or more SV KF,267893,5382854,2020.04.18 12:00:00
tn85844,tn85844_2020_SM,48.5589181,54.1392167,4 or more SV KF,268383,5383183,2020.04.18 16:00:00
tn85844,tn85844_2020_SM,48.5625942,54.1416397,4 or more SV KF,268221,5383599,2020.04.18 20:00:00
tn85844,tn85844_2020_SM,48.5593003,54.145205,4 or more SV KF,267943,5383244,2020.04.18 22:00:00
tn85844,tn85844_2020_SM,48.5541411,54.1479775,4 or more SV KF,267715,5382679,2020.04.19 00:00:00
tn85844,tn85844_2020_SM,48.5513139,54.1471664,4 or more SV KF,267762,5382362,2020.04.19 04:00:00
tn85844,tn85844_2020_SM,48.5510422,54.1475478,4 or more SV KF,267733,5382333,2020.04.19 06:00:00
tn85844,tn85844_2020_SM,48.54974,54.1437881,4 or more SV KF,268004,5382177,2020.04.19 08:00:00
tn85844,tn85844_2020_SM,48.5539128,54.12484,4 or more SV KF,269421,5382584,2020.04.19 10:00:00
tn85844,tn85844_2020_SM,48.5601047,54.1169956,4 or more SV KF,270028,5383248,2020.04.19 14:00:00
tn85844,tn85844_2020_SM,48.5539447,54.1418253,4 or more SV KF,268168,5382639,2020.04.19 16:00:00
tn85844,tn85844_2020_SM,48.5597375,54.1396264,4 or more SV KF,268357,5383276,2020.04.19 20:00:00
tn85844,tn85844_2020_SM,48.5602253,54.1399514,4 or more SV KF,268335,5383331,2020.04.19 22:00:00
tn85844,tn85844_2020_SM,48.5631153,54.1391133,4 or more SV KF,268410,5383650,2020.04.20 00:00:00
tn85844,tn85844_2020_SM,48.5617206,54.1400739,4 or more SV KF,268333,5383498,2020.04.20 04:00:00
tn85844,tn85844_2020_SM,48.5619794,54.1398956,4 or more SV KF,268347,5383526,2020.04.20 08:00:00
tn85844,tn85844_2020_SM,48.5604803,54.1391106,4 or more SV KF,268398,5383357,2020.04.20 10:01:00
tn85844,tn85844_2020_SM,48.5565661,54.1483283,4 or more SV KF,267700,5382950,2020.04.20 16:00:00
tn85844,tn85844_2020_SM,48.5525303,54.1565992,4 or more SV KF,267072,5382526,2020.04.20 22:00:00
tn85844,tn85844_2020_SM,48.5491933,54.1477625,4 or more SV KF,267708,5382129,2020.04.21 00:00:00
tn85844,tn85844_2020_SM,48.5485575,54.1471856,4 or more SV KF,267748,5382056,2020.04.21 06:00:00
tn85844,tn85844_2020_SM,48.5487883,54.1475728,4 or more SV KF,267720,5382083,2020.04.21 08:00:00
tn85844,tn85844_2020_SM,48.55175,54.1178647,4 or more SV KF,269926,5382322,2020.04.21 12:00:00
tn85844,tn85844_2020_SM,48.5528731,54.1061939,4 or more SV KF,270792,5382412,2020.04.21 14:00:00
tn85844,tn85844_2020_SM,48.5526983,54.10593,4 or more SV KF,270811,5382392,2020.04.21 18:00:00
tn85844,tn85844_2020_SM,48.5521269,54.1092769,4 or more SV KF,270561,5382338,2020.04.21 20:00:00
tn85844,tn85844_2020_SM,48.5516008,54.1099317,4 or more SV KF,270511,5382282,2020.04.21 22:00:00
tn85844,tn85844_2020_SM,48.5504189,54.1064822,4 or more SV KF,270760,5382140,2020.04.22 00:00:00
tn85844,tn85844_2020_SM,48.5500414,54.1064392,4 or more SV KF,270761,5382098,2020.04.22 02:01:00
tn85844,tn85844_2020_SM,48.5511547,54.1069608,4 or more SV KF,270728,5382223,2020.04.22 06:02:00
tn85844,tn85844_2020_SM,48.5019858,54.1159939,4 or more SV KF,269838,5376786,2020.04.22 12:00:00
tn85844,tn85844_2020_SM,48.5005903,54.1248203,4 or more SV KF,269180,5376658,2020.04.22 18:00:00
tn85844,tn85844_2020_SM,48.5025983,54.1268508,4 or more SV KF,269039,5376887,2020.04.22 20:00:00
tn85844,tn85844_2020_SM,48.4965322,54.1257444,4 or more SV KF,269094,5376209,2020.04.23 00:00:00
tn85844,tn85844_2020_SM,48.5006108,54.1241389,4 or more SV KF,269231,5376658,2020.04.23 06:01:00
tn85844,tn85844_2020_SM,48.4959617,54.1226336,4 or more SV KF,269321,5376137,2020.04.23 10:00:00
tn85844,tn85844_2020_SM,48.4951772,54.1289319,4 or more SV KF,268852,5376068,2020.04.23 12:00:00
tn85844,tn85844_2020_SM,48.4989,54.1343861,4 or more SV KF,268466,5376499,2020.04.23 16:00:00
tn85844,tn85844_2020_SM,48.4999372,54.1349644,4 or more SV KF,268428,5376616,2020.04.23 20:00:00
tn85844,tn85844_2020_SM,48.5006444,54.1366492,4 or more SV KF,268307,5376699,2020.04.23 22:00:00
tn85844,tn85844_2020_SM,48.5018431,54.1311025,4 or more SV KF,268722,5376816,2020.04.24 00:00:00
tn85844,tn85844_2020_SM,48.5029764,54.1321192,4 or more SV KF,268652,5376945,2020.04.24 02:01:00
tn85844,tn85844_2020_SM,48.4958697,54.1380867,4 or more SV KF,268179,5376173,2020.04.24 04:00:00
tn85844,tn85844_2020_SM,48.4958697,54.1380867,4 or more SV KF,268179,5376173,2020.04.24 08:00:00
tn85844,tn85844_2020_SM,48.5023828,54.1382553,4 or more SV KF,268196,5376897,2020.04.24 12:00:00
tn85844,tn85844_2020_SM,48.5271008,54.1490956,4 or more SV KF,267509,5379677,2020.04.24 16:00:00
tn85844,tn85844_2020_SM,48.5274814,54.1492014,4 or more SV KF,267503,5379720,2020.04.24 18:00:00
tn85844,tn85844_2020_SM,48.5383978,54.1418436,4 or more SV KF,268096,5380911,2020.04.25 06:00:00
tn85844,tn85844_2020_SM,48.5383822,54.1417106,4 or more SV KF,268105,5380909,2020.04.25 08:00:00
tn85844,tn85844_2020_SM,48.5378867,54.1444961,4 or more SV KF,267898,5380862,2020.04.25 10:00:00
tn85844,tn85844_2020_SM,48.5414197,54.1515553,4 or more SV KF,267393,5381276,2020.04.25 18:00:00
tn85844,tn85844_2020_SM,48.5491767,54.1429069,4 or more SV KF,268067,5382112,2020.04.25 22:00:00
tn85844,tn85844_2020_SM,48.5551425,54.1461933,4 or more SV KF,267851,5382785,2020.04.26 00:00:00
tn85844,tn85844_2020_SM,48.5565778,54.1483417,4 or more SV KF,267699,5382951,2020.04.26 02:00:00
tn85844,tn85844_2020_SM,48.5561711,54.1478856,4 or more SV KF,267731,5382904,2020.04.26 04:00:00
tn85844,tn85844_2020_SM,48.5522219,54.1496131,4 or more SV KF,267586,5382471,2020.04.26 06:00:00
tn85844,tn85844_2020_SM,48.5543561,54.1481717,4 or more SV KF,267702,5382704,2020.04.26 10:00:00
tn85844,tn85844_2020_SM,48.5557125,54.1478008,4 or more SV KF,267735,5382853,2020.04.26 12:00:00
tn85844,tn85844_2020_SM,48.5556078,54.1449592,4 or more SV KF,267945,5382833,2020.04.26 14:00:00
tn85844,tn85844_2020_SM,48.5624194,54.1410981,4 or more SV KF,268261,5383578,2020.04.26 16:00:00
tn85844,tn85844_2020_SM,48.5553786,54.1396711,4 or more SV KF,268334,5382791,2020.04.26 18:00:00
tn85844,tn85844_2020_SM,48.5553144,54.1398558,4 or more SV KF,268320,5382785,2020.04.26 20:00:00
tn85844,tn85844_2020_SM,48.54576,54.1593222,4 or more SV KF,266840,5381782,2020.04.27 04:00:00
tn85844,tn85844_2020_SM,48.5448942,54.1585286,4 or more SV KF,266894,5381684,2020.04.27 10:01:00
tn85844,tn85844_2020_SM,48.5441611,54.1587483,4 or more SV KF,266875,5381603,2020.04.27 12:00:00
tn85844,tn85844_2020_SM,48.5394769,54.1511264,4 or more SV KF,267416,5381059,2020.04.27 16:00:00
tn85844,tn85844_2020_SM,48.5390669,54.1499242,4 or more SV KF,267502,5381010,2020.04.27 18:00:00
tn85844,tn85844_2020_SM,48.538575,54.1460344,4 or more SV KF,267787,5380943,2020.04.27 20:00:00
tn85844,tn85844_2020_SM,48.5521836,54.1459936,4 or more SV KF,267853,5382456,2020.04.28 08:00:00
tn85844,tn85844_2020_SM,48.5543475,54.1482406,4 or more SV KF,267697,5382703,2020.04.28 10:00:00
tn85844,tn85844_2020_SM,48.5631778,54.1656914,4 or more SV KF,266450,5383737,2020.04.28 14:01:00
tn85844,tn85844_2020_SM,48.5478114,54.1426383,4 or more SV KF,268080,5381959,2020.04.29 02:00:00
tn85844,tn85844_2020_SM,48.5469619,54.1402694,4 or more SV KF,268251,5381858,2020.04.29 06:00:00
tn85844,tn85844_2020_SM,48.5469983,54.1402775,4 or more SV KF,268251,5381862,2020.04.29 08:00:00
tn85844,tn85844_2020_SM,48.5465519,54.1379908,4 or more SV KF,268417,5381805,2020.04.29 12:00:00
tn85844,tn85844_2020_SM,48.5563464,54.1299325,4 or more SV KF,269057,5382870,2020.04.29 16:00:00
tn85844,tn85844_2020_SM,48.5467847,54.1332342,4 or more SV KF,268769,5381817,2020.04.29 20:00:00
tn85844,tn85844_2020_SM,48.5536475,54.1286733,4 or more SV KF,269137,5382566,2020.04.29 22:00:00
tn85844,tn85844_2020_SM,48.5525536,54.1441908,4 or more SV KF,267987,5382491,2020.04.30 02:00:00
tn85844,tn85844_2020_SM,48.5540242,54.1483956,4 or more SV KF,267684,5382667,2020.04.30 04:00:00
tn85844,tn85844_2020_SM,48.5471975,54.1572317,4 or more SV KF,267000,5381936,2020.04.30 10:01:00
tn85844,tn85844_2020_SM,48.5409094,54.1573719,4 or more SV KF,266961,5381237,2020.04.30 14:00:00
tn85844,tn85844_2020_SM,48.541965,54.1542328,4 or more SV KF,267198,5381345,2020.04.30 16:01:00
tn85844,tn85844_2020_SM,48.5406147,54.1534742,4 or more SV KF,267248,5381193,2020.04.30 18:00:00
tn85844,tn85844_2020_SM,48.5407597,54.1487572,4 or more SV KF,267596,5381194,2020.04.30 20:00:00
tn85844,tn85844_2020_SM,48.5416042,54.14224,4 or more SV KF,268081,5381268,2020.05.01 06:00:00
tn85844,tn85844_2020_SM,48.5412875,54.1421564,4 or more SV KF,268086,5381233,2020.05.01 08:01:00
tn85844,tn85844_2020_SM,48.5388678,54.1452197,4 or more SV KF,267849,5380973,2020.05.01 10:00:00
tn85844,tn85844_2020_SM,48.5396514,54.1491964,4 or more SV KF,267559,5381073,2020.05.01 12:00:00
tn85844,tn85844_2020_SM,48.540835,54.1504789,4 or more SV KF,267470,5381208,2020.05.01 14:00:00
tn85844,tn85844_2020_SM,48.5525928,54.1495994,4 or more SV KF,267588,5382512,2020.05.01 18:00:00
tn85844,tn85844_2020_SM,48.5530742,54.1493542,4 or more SV KF,267609,5382565,2020.05.01 20:00:00
tn85844,tn85844_2020_SM,48.5551447,54.1462661,4 or more SV KF,267846,5382785,2020.05.01 22:00:00
tn85844,tn85844_2020_SM,48.5494808,54.1400586,4 or more SV KF,268278,5382137,2020.05.02 00:00:00
tn85844,tn85844_2020_SM,48.5455397,54.1408575,4 or more SV KF,268201,5381702,2020.05.02 02:00:00
tn85844,tn85844_2020_SM,48.5456275,54.1411675,4 or more SV KF,268179,5381712,2020.05.02 04:00:00
tn85844,tn85844_2020_SM,48.5448264,54.1427114,4 or more SV KF,268061,5381628,2020.05.02 06:00:00
tn85844,tn85844_2020_SM,48.54239,54.1418006,4 or more SV KF,268117,5381354,2020.05.02 10:00:00
tn85844,tn85844_2020_SM,48.5467103,54.1325719,4 or more SV KF,268818,5381807,2020.05.02 16:00:00
tn85844,tn85844_2020_SM,48.5466008,54.1333569,4 or more SV KF,268759,5381797,2020.05.02 18:00:00
tn85844,tn85844_2020_SM,48.5533619,54.1245486,4 or more SV KF,269440,5382522,2020.05.02 20:01:00
tn85844,tn85844_2020_SM,48.5555986,54.1276914,4 or more SV KF,269218,5382780,2020.05.02 22:00:00
tn85844,tn85844_2020_SM,48.5585881,54.1250883,4 or more SV KF,269424,5383104,2020.05.03 00:00:00
tn85844,tn85844_2020_SM,48.5588778,54.1247033,4 or more SV KF,269454,5383135,2020.05.03 08:00:00
tn85844,tn85844_2020_SM,48.5594078,54.1227969,4 or more SV KF,269597,5383188,2020.05.03 12:00:00
tn85844,tn85844_2020_SM,48.5612081,54.1244906,4 or more SV KF,269480,5383393,2020.05.03 14:00:00
tn85844,tn85844_2020_SM,48.5630331,54.1268364,4 or more SV KF,269315,5383603,2020.05.03 16:00:00
tn85844,tn85844_2020_SM,48.5666264,54.12341,4 or more SV KF,269584,5383992,2020.05.03 20:00:00
tn85844,tn85844_2020_SM,48.5620022,54.1271056,4 or more SV KF,269291,5383490,2020.05.04 00:00:00
tn85844,tn85844_2020_SM,48.5619636,54.1253892,4 or more SV KF,269417,5383480,2020.05.04 02:00:00
tn85844,tn85844_2020_SM,48.5642017,54.1258453,4 or more SV KF,269394,5383730,2020.05.04 08:00:00
tn85844,tn85844_2020_SM,48.5649297,54.1286467,4 or more SV KF,269190,5383820,2020.05.04 10:01:00
tn85844,tn85844_2020_SM,48.5617581,54.1370397,4 or more SV KF,268557,5383492,2020.05.04 12:00:00
tn85844,tn85844_2020_SM,48.5615578,54.142365,4 or more SV KF,268163,5383486,2020.05.04 16:00:00
tn85844,tn85844_2020_SM,48.5595239,54.1455356,4 or more SV KF,267920,5383270,2020.05.04 18:00:00
tn85844,tn85844_2020_SM,48.5593142,54.1469481,4 or more SV KF,267815,5383251,2020.05.04 22:00:00
tn85844,tn85844_2020_SM,48.5591867,54.1479817,4 or more SV KF,267738,5383240,2020.05.05 00:00:00
tn85844,tn85844_2020_SM,48.5593575,54.1477792,4 or more SV KF,267754,5383258,2020.05.05 02:00:00
tn85844,tn85844_2020_SM,48.5593431,54.1477919,4 or more SV KF,267753,5383257,2020.05.05 04:00:00
tn85844,tn85844_2020_SM,48.5593272,54.1480389,4 or more SV KF,267734,5383256,2020.05.05 06:00:00
tn85844,tn85844_2020_SM,48.5593364,54.1480306,4 or more SV KF,267735,5383257,2020.05.05 08:00:00
tn85844,tn85844_2020_SM,48.5613158,54.1413725,4 or more SV KF,268235,5383456,2020.05.05 10:00:00
tn85844,tn85844_2020_SM,48.5621042,54.1334103,4 or more SV KF,268826,5383520,2020.05.05 14:00:00
tn85844,tn85844_2020_SM,48.5624056,54.1341483,4 or more SV KF,268773,5383556,2020.05.05 16:00:00
tn85844,tn85844_2020_SM,48.5615292,54.1351622,4 or more SV KF,268694,5383461,2020.05.05 18:00:00
tn85844,tn85844_2020_SM,48.5593247,54.1397619,4 or more SV KF,268345,5383230,2020.05.06 00:00:00
tn85844,tn85844_2020_SM,48.55934,54.1402172,4 or more SV KF,268311,5383233,2020.05.06 02:01:00
tn85844,tn85844_2020_SM,48.5592992,54.1393406,4 or more SV KF,268376,5383226,2020.05.06 04:00:00
tn85844,tn85844_2020_SM,48.5596639,54.1425306,4 or more SV KF,268142,5383276,2020.05.06 08:00:00
tn85844,tn85844_2020_SM,48.5596708,54.14256,4 or more SV KF,268140,5383277,2020.05.06 10:00:00
tn85844,tn85844_2020_SM,48.5587067,54.1490367,4 or more SV KF,267658,5383190,2020.05.06 12:00:00
tn85844,tn85844_2020_SM,48.5565392,54.1516242,4 or more SV KF,267457,5382957,2020.05.06 14:00:00
tn85844,tn85844_2020_SM,48.5566714,54.1516319,4 or more SV KF,267457,5382971,2020.05.06 16:00:00
tn85844,tn85844_2020_SM,48.5555442,54.1502144,4 or more SV KF,267557,5382842,2020.05.06 18:00:00
tn85844,tn85844_2020_SM,48.558315,54.1476678,4 or more SV KF,267757,5383142,2020.05.06 20:00:00
tn85844,tn85844_2020_SM,48.5528606,54.1482817,4 or more SV KF,267687,5382538,2020.05.06 22:01:00
tn85844,tn85844_2020_SM,48.5494889,54.1495717,4 or more SV KF,267576,5382167,2020.05.07 00:00:00
tn85844,tn85844_2020_SM,48.5528869,54.1499142,4 or more SV KF,267566,5382546,2020.05.07 06:00:00
tn85844,tn85844_2020_SM,48.5528919,54.1499081,4 or more SV KF,267567,5382546,2020.05.07 08:00:00
tn85844,tn85844_2020_SM,48.5531736,54.1481836,4 or more SV KF,267695,5382572,2020.05.07 10:00:00
tn85844,tn85844_2020_SM,48.5540283,54.1478131,4 or more SV KF,267727,5382666,2020.05.07 12:00:00
tn85844,tn85844_2020_SM,48.5594756,54.1470333,4 or more SV KF,267809,5383269,2020.05.07 14:00:00
tn85844,tn85844_2020_SM,48.5572356,54.1503811,4 or more SV KF,267552,5383030,2020.05.07 16:00:00
tn85844,tn85844_2020_SM,48.5571569,54.1503208,4 or more SV KF,267556,5383021,2020.05.07 18:00:00
tn85844,tn85844_2020_SM,48.5598675,54.1454958,4 or more SV KF,267924,5383308,2020.05.07 20:00:00
tn85844,tn85844_2020_SM,48.5557628,54.1382511,4 or more SV KF,268440,5382830,2020.05.08 00:00:00
tn85844,tn85844_2020_SM,48.5554689,54.1388817,4 or more SV KF,268392,5382799,2020.05.08 06:00:00
tn85844,tn85844_2020_SM,48.5570364,54.1377156,4 or more SV KF,268485,5382970,2020.05.08 08:01:00
tn85844,tn85844_2020_SM,48.5626611,54.1328961,4 or more SV KF,268867,5383580,2020.05.08 10:01:00
tn85844,tn85844_2020_SM,48.5625958,54.1346075,4 or more SV KF,268740,5383578,2020.05.08 12:00:00
tn85844,tn85844_2020_SM,48.5632392,54.1382708,4 or more SV KF,268473,5383661,2020.05.08 14:00:00
tn85844,tn85844_2020_SM,48.5630586,54.1237842,4 or more SV KF,269541,5383597,2020.05.08 20:00:00
tn85844,tn85844_2020_SM,48.5610936,54.1229903,4 or more SV KF,269590,5383376,2020.05.08 22:00:00
tn85844,tn85844_2020_SM,48.5523678,54.1323519,4 or more SV KF,268860,5382435,2020.05.09 02:00:00
tn85844,tn85844_2020_SM,48.549205,54.1325875,4 or more SV KF,268828,5382084,2020.05.09 04:00:00
tn85844,tn85844_2020_SM,48.5481969,54.1327767,4 or more SV KF,268810,5381972,2020.05.09 06:00:00
tn85844,tn85844_2020_SM,48.5474031,54.1332272,4 or more SV KF,268773,5381886,2020.05.09 08:00:00
tn85844,tn85844_2020_SM,48.5385675,54.1387544,4 or more SV KF,268324,5380920,2020.05.09 10:00:00
tn85844,tn85844_2020_SM,48.5407392,54.1436858,4 or more SV KF,267970,5381177,2020.05.09 12:00:00
tn85844,tn85844_2020_SM,48.5422836,54.1403519,4 or more SV KF,268224,5381338,2020.05.09 16:00:00
tn85844,tn85844_2020_SM,48.5403622,54.1440892,4 or more SV KF,267939,5381136,2020.05.10 00:00:00
tn85844,tn85844_2020_SM,48.5430906,54.1405419,4 or more SV KF,268213,5381428,2020.05.10 04:00:00
tn85844,tn85844_2020_SM,48.5430822,54.1405122,4 or more SV KF,268215,5381427,2020.05.10 06:01:00
tn85844,tn85844_2020_SM,48.5431508,54.1424103,4 or more SV KF,268076,5381441,2020.05.10 08:01:00
tn85844,tn85844_2020_SM,48.5530531,54.1485653,4 or more SV KF,267667,5382560,2020.05.10 16:00:00
tn85844,tn85844_2020_SM,48.5567614,54.14864,4 or more SV KF,267678,5382972,2020.05.10 18:01:00
tn85844,tn85844_2020_SM,48.5590767,54.1489511,4 or more SV KF,267666,5383231,2020.05.10 20:00:00
tn85844,tn85844_2020_SM,48.5568775,54.1510781,4 or more SV KF,267499,5382993,2020.05.10 22:01:00
tn85844,tn85844_2020_SM,48.5568308,54.1482881,4 or more SV KF,267705,5382979,2020.05.11 00:00:00
tn85844,tn85844_2020_SM,48.5565153,54.1517619,4 or more SV KF,267447,5382955,2020.05.11 08:00:00
tn85844,tn85844_2020_SM,48.5488194,54.1387828,4 or more SV KF,268369,5382060,2020.05.11 12:00:00
tn85844,tn85844_2020_SM,48.5478047,54.1323681,4 or more SV KF,268838,5381928,2020.05.11 18:00:00
tn85844,tn85844_2020_SM,48.5400711,54.1392014,4 or more SV KF,268298,5381089,2020.05.11 22:00:00
tn85844,tn85844_2020_SM,48.5408633,54.1422964,4 or more SV KF,268074,5381186,2020.05.12 00:00:00
tn85844,tn85844_2020_SM,48.5412789,54.1431372,4 or more SV KF,268013,5381235,2020.05.12 02:00:00
tn85844,tn85844_2020_SM,48.5414039,54.1431408,4 or more SV KF,268014,5381249,2020.05.12 04:00:00
tn85844,tn85844_2020_SM,48.5414247,54.1431128,4 or more SV KF,268016,5381251,2020.05.12 06:00:00
tn85844,tn85844_2020_SM,48.5415728,54.1430542,4 or more SV KF,268021,5381267,2020.05.12 08:00:00
tn85844,tn85844_2020_SM,48.5421989,54.1344236,4 or more SV KF,268661,5381311,2020.05.12 14:01:00
tn85844,tn85844_2020_SM,48.5450319,54.1290578,4 or more SV KF,269070,5381609,2020.05.12 16:00:00
tn85844,tn85844_2020_SM,48.5453519,54.1258408,4 or more SV KF,269308,5381635,2020.05.12 18:00:00
tn85844,tn85844_2020_SM,48.5503094,54.1315567,4 or more SV KF,268909,5382204,2020.05.13 00:01:00
tn85844,tn85844_2020_SM,48.5504586,54.1319347,4 or more SV KF,268882,5382221,2020.05.13 06:00:00
